reviews,recommendation,location
"I had chin pain and previously visited 3 ENT specialists but they told no problem found,  everything is OK. Suggested to consult dentist , Dentist Simply taken advantage by telling so many problems in teeth and gums, I did scaling and deep scaling 3 times with various dentists. Still problem not solved. Finally I visited Dr. Sushma Madam , she    explained from in one sentence . Due to dehydration causing pain in Chin and tongue. Told me to drink 4 to 5 liters water, from last one week I am following the same, now pain reduced. ",I recommend the doctor,Bangalore
She is very good in terms of finding the health problem and provide the correct medicine only to current health issue. And she writes very less medicine. Everything is fine except cash condition. No card swipe or paytm or any digital transaction. Please go with cash.,I recommend the doctor,Bangalore
The doctor listened to my problem very patiently and then was very quickly able to find the eardrum rupture in my right ear. She advised that it will heal normally and I do not need to take medicines for the same. I think her advice is good as it helps save me unnecessary money on other tests.,I recommend the doctor,Bangalore
Once I described my problem Doctor recognizes my problem and also explained me why it has happened and diagnoses the problem *** **** ****** ********************** I really recommends this Doctor for people who might have any ENT problem and ask them visit this Doctor.  ,I recommend the doctor,Bangalore
"my brother had fever as high as 103  at night. we went to her seeking treatment early that morning. she gave some four medicines, morning night. **** ***** *** ***** ********* ***** ********* at night his Temperature started soaring again. he kept moaning all night. His temperature was again 103 . we tried calling her early morning on the number she had asked to contact. She had diverted her number to a different number. a different man was picking up. even he tried calling her but with no response. we tried calling her on WhatsApp as well but she didn't pick. we are going to a different doctor now. ******* *** ********* ****** *** *** *** ************ ",I do not recommend the doctor,Bangalore
"I was suffering from viral fever from about a week already had visited 2 doc's none of medecines were working. She gave me 3 days medecines **** **** ***** ******* ***** ******** * *** ********* **** *** got fever in every 5 hr interval & had to take medecine again & again.. So the problem was big i had to get myself admitted so kept on calling her to. Ask which test should i do & what to do next? at different interval but she never picked the call.. Such unprofessional beahaviour for patients is not justified.. Now i had no other option other than spending 18,000 come to my hometown to get myself admitted and treated.",I do not recommend the doctor,Bangalore
"My mother was suffering from a severe throat pain. The doctor seemed to be a little impatient. She did not carefully listen to my mother when she was explaining her medical history. **** ** *** ******** ************ ***** ***** ******** *** *** **** ************
My mother was not satisfied with her advise as she was repeatedly asked to keep quiet when she tried to explain herself to the doctor. I found this a little awkward.
The next day I took my mother to another doctor and she is fine now by god's grace.
",I do not recommend the doctor,Bangalore
Dr.Sushma was very professional and quick in finding my ear problem and fixed it within minutes. I went there with not able to hear from right ear. But it was crystal clear within minutes. Also she explained me why this happened and gave me proper advice on how this can not happen again in future. I would love to recommend Dr.Sushma to any one with ear issues. Even accepted PayTM :),I recommend the doctor,Bangalore
She was pretty good . Spoke to me nicely and listened all of my issues . Suggested some medications . Consultation fee also very much reasonable in the city like Bangalore .. it was ₹300. And she prescribed me medications worth rupees some 300.That's all..,I recommend the doctor,Bangalore
"On time, Very pleasant, Listens patiently, Gave me the ***** medicine and I feel better. Next time I need an ENT for anyone in my family, I dont have to think twice I will def visit her. Will recommend her to all my friends and families too. I have felt Angel's hand in very few doctors, She is one among them. ",I recommend the doctor,Bangalore
Dr. Sushma Patio was very kind and was willing to listen patiently to my problem. She did general checkup and suggested medicine. Overall happy with the treatment with effective medicine and friendly nature.,I recommend the doctor,Bangalore
