reviews,recommendation,location
Very poor experience. Gave up on my prolonged fever problem and asked me to consult some other doctor. ,I do not recommend the doctor,Mumbai
"I had gone for my son's treatment & found Dr. Hemlata Aurora very polite n to the point. She recommended few tests n was able to diagnose typhoid, which was earlier being treated as dengue by our earlier Doctor. She is a good, ************* * ********* ******* ",I recommend the doctor,Mumbai
*** ** * **** ******* explain the situation well but is extremely rude to the people accompanying the patients. ,I recommend the doctor,Mumbai
"Took an appointment for the doctor for 1:30-2 slot, still had to wait outside till 3:15pm as the doctor was busy discussing personal stuff and chit-chatting with her previous patients. Me with my chest pain, another old man on wheelchair and a girl who wasn't able to sit because of sickness, all waited for her for more than an hour.Finally, It was my turn to visit the doctor and when I did, *** ****** **** ******** ***** *** *** just told me that due to my immense pain, *** ***** **** ** ** *** ******* *** ***** I need to get a painkiller injection and come back to her.It took 15 mins for me to get the injection and come back, and to my surprise, she had left her cabin again and the receptionist told me that she can come anytime within half and hour to one hour or more.After multiple calls by the receptionist, she told them to ask me to wait till 4, then 4:30 and more and finally told them on call that it's not her area of expertise and they should ask me to go to an orthopaedic doctor.Without even giving any consultation except an injection name on paper, I was told by receptionist to go to another doc",I do not recommend the doctor,Mumbai
"MDont even know how to talk to a patient, she just knows to shout and she kept us on waiting since 1 hr and was buy gossiping with her colleague .",I do not recommend the doctor,Mumbai
first of all I would say never ever visit seven hills. even though the doctor is good but staff here is sensles.they will not have cash they will make you run to them for the remaining amount again and again. they will say you won't have to wait but they will make you wait more than an hour. ,I recommend the doctor,Mumbai
I will recommend this doctorThe doctor checked in detail and to the point.Prescribed relevant medicine and no stalling at all. ,I recommend the doctor,Mumbai
Dr. Hemalata is strictly no nonsense types and does not prescribe unnecessary medication or scare away the patients.,I recommend the doctor,Mumbai
A very practical and no-nonsense doctor; will not prescribe medicine just for the sake of it. I was comfortable asking doubts and she was patient in her explanation.,I recommend the doctor,Mumbai
Doctor examined the patient very nicely.. Very good doctor.. Will recommend this doctor............ ,I recommend the doctor,Mumbai
He is soft spoken and very knowledgeable. Diagnosed in correct way. Feeling better after visiting him.,I recommend the doctor,Mumbai
*** ** *** **** ** * **** **** ***.He listen and understand all problems and then explain  very thing briefly.,I recommend the doctor,Mumbai
It was good experience. Doctor listened to my problem carefully and patiently and checked up thoroughly before coming to any conclusion.,I recommend the doctor,Mumbai
"He is very nice.
I am very much comfortable with Him....

Regards",I recommend the doctor,Mumbai
Execellent diagnosis. Very simple straightforward surgeon.Could not have asked for anything more.I can recommend this doctor wit utmost trust for his ****** *** experience.,I recommend the doctor,Mumbai
** ** *** *****  Very calm and simple..  Helpful.  Listen to your problem very carefully then do the check up and prescribe medicines if required. Happy with his treatment. ,I recommend the doctor,Mumbai
"Dr.Telang is very experienced Orthopaedic. Diagnoses very well. Excellent guidance n treatment.
(10 out of 10 Points for Dr.Telang)",I recommend the doctor,Mumbai
"I visited him for my fractured Ankle. He saw my X-ray ( which I did outside as he has no facility) and said that I need to undergo operation in which plate will be inserted which will cost approx. Rs.1,20,000. After hearing the cost I thought of second opinion. ** * ******* ********* ********** *** *** ** ***** *** **** **** ***** ** ** **** ** *** ***** *** ******* ** *** ** ******** **** * ********* ********* *** *** **** **** ** ********** ***** ******* ** * *** ** ******* *** *** ******** **** ************** *** ********* *** ********* *** *** * ** ********* ******** I wonder why Dr.Telang ****** ******* ** ** *** suggested me for a costly operation.",I do not recommend the doctor,Mumbai
I know this Doctor for last Thirty years. He is a very polite person and my family doctor for any bone related problems.,I recommend the doctor,Mumbai
"He is very friendly *** **** ****** ** **** **** , the way he talks make patient satisfied . He is a great doctor.",I recommend the doctor,Mumbai
"Very positive N politely explain, understanding level for patients is too good. My mother have both leg fracture issue, due to diabetes our family all ways survives with regular injuries. We get touch with Dr. Sheregar through shree sai clinic. Thanks for make smile on our face.",I recommend the doctor,Mumbai
